URL,Status
https://www.facebook.com/sharer.php?u=http%3A%2F%2Fabcnews.go.com%2FPolitics%2Fsunday-week-sarah-huckabee-sanders-rep-nancy-pelosi%2Fstory%3Fid%3D45722404%26cid%3Dshare_facebook_widget,302
http://abcnews.go.com/ThisWeek/tune-time-channel-area/story?id=6700408,200
http://abcnews.go.com/Politics/caitlyn-jenner-slams-trumps-reversal-transgender-bathroom-guidance/story?id=45700698,200
http://abcnews.go.com/International/wireStory/malaysia-awaits-lab-tests-nerve-agent-airport-45729988,200
http://abcnews.go.com/Entertainment,200
http://abcnews.go.com/US/wireStory/arkansas-supreme-court-strikes-citys-lgbt-protections-45685590,200
http://abcnews.go.com/blotter,200
http://abcnews.go.com/US/man-connected-connecticut-amber-alert-deported-2013-authorities/story?id=45724508,200
http://abcnews.go.com/ipad,200
http://abcnews.go.com/International,200
http://abcnews.go.com/GMA/video/fred-armisen-portlandia-ending-goodbyes-45485693,200
http://abcnews.go.com/Lifestyle/lost-antique-engagement-ring-found-comments-section-georgia/story?id=45711549,200
http://abcnews.go.com/business,200
http://abcnews.go.com/US/wireStory/florida-sailor-accused-deserting-post-baby-45712833,200
http://abcnews.go.com/US/photos/black-lives-matter-movement-photos-44402442,200
http://abcnews.go.com/International/year-syrian-girl-reunites-family-us-months/story?id=45734293,200
http://abcnews.go.com/technology,200
http://abcnews.go.com/Politics/news-outlets-excluded-white-house-press-secretarys-gaggle/story?id=45718876,200
http://abcnews.go.com/primetime,200
http://abcnews.go.com/Business/sharks-shark-tank-dish-biggest-regrets-best-deals/story?id=45718404,200
http://abcnews.go.com/topics/,200
http://abcnews.go.com/Press_Release/,200
http://abcnews.go.com/International/wireStory/china-names-officials-key-economic-posts-45707144,200
http://abcnews.go.com/US/con-quak-ulations-kindergartners-host-wedding-beloved-ducks/story?id=45704329,200
http://abcnews.go.com/Entertainment/making-great-oscars-acceptance-speech/story?id=37187171,200
http://abcnews.go.com/Technology,200
http://abcnews.go.com/whatwouldyoudo,200
http://abcnews.go.com/GMA/video/president-trump-slams-media-amid-news-fbi-white-45733068,200
http://abcnews.go.com/Lifestyle/year-boy-loses-race-wanted-hug-father-crossing/story?id=45711547,200
http://abcnews.go.com/US,200
http://abcnews.go.com/Entertainment/wireStory/jack-white-launches-vinyl-record-plant-detroit-45730381,200
http://abcnews.go.com/us,200
http://abcnews.go.com/Politics/gop-congressman-special-prosecutor-needed-investigate-russia-election/story?id=45733670,200
http://abcnews.go.com/US/calling-probe-murder-indiana-teens/story?id=45610075,200
http://abcnews.go.com/Entertainment/oscars-2017-inside-governors-ball/story?id=45728399,200
http://abcnews.go.com/Entertainment/beyonce-pulls-coachella-advice-doctors/story?id=45693711,200
http://abcnews.go.com/author/,200
http://abcnews.go.com/Politics,301
http://abcnews.go.com/Nightline,200
http://abcnews.go.com/entertainment,200
http://abcnews.go.com/US/trump-administration-withdraws-legal-memo-found-ample-legal/story?id=45696135,200
http://abcnews.go.com/Technology/wireStory/obama-science-adviser-rejoins-climate-change-tank-45713544,200
http://abcnews.go.com/International/wireStory/kansas-community-heal-shooting-bar-reopen-45730146,200
http://abcnews.go.com/Entertainment/time-oscar-winner-breaks-race-best-original-song/story?id=45701127,200
http://abcnews.go.com/health,200
http://abcnews.go.com/Sports,200
http://abcnews.go.com/Lifestyle/Pets/photos/baby-animals-3351912,200
http://abcnews.go.com/International/wireStory/official-mexico-rejected-us-plan-3rd-country-deportees-45712867,200
http://abcnews.go.com/gma,302
http://abcnews.go.com/US/wireStory/tip-leads-arrest-georgia-teachers-2005-disappearance-45706599,200
http://abcnews.go.com/Politics/justice-department-reverses-obama-guidance-reducing-private-prisons/story?id=45696324,200
http://abcnews.go.com/Entertainment/throw-perfect-oscars-party-weekend/story?id=45718852,200
http://abcnews.go.com/Politics/trump-list-shows-746-travelers-detained-processed-travel/story?id=45646957,200
http://abcnews.go.com/Entertainment/curtain-art-successful-oscar-campaign/story?id=45666466,200
http://abcnews.go.com/Entertainment/photos/hosts-oscars-18400178,200
http://abcnews.go.com/Lifestyle/couple-pregnancy-secret-months-surprises-grandma/story?id=45684015,200
http://abcnews.go.com/GMA,302
http://abcnews.go.com/Politics/labor-secretary-tom-perez-elected-dnc-chair/story?id=45728911,200
http://abcnews.go.com/US/wireStory/north-dakota-officials-plead-protesters-leave-45678680,200
http://abcnews.go.com/International/wireStory/explosions-target-security-building-quarters-syrian-city-45730659,200
http://abcnews.go.com/weird,200
http://abcnews.go.com/Health/wireStory/pope-quietly-trims-sanctions-sex-abusers-seeking-mercy-45732198,200
http://abcnews.go.com/travel,200
http://abcnews.go.com/WN,200
http://abcnews.go.com/Politics/secretary-state-rex-tillerson-stays-silent-state-dept/story?id=45711540,200
http://abcnews.go.com/International/wireStory/shooting-indians-us-bar-sends-shock-waves-india-45706973,200
http://abcnews.go.com/wn,200
http://abcnews.go.com/Site/page?cat=ABCNews.com%20comments&id=3271346,200
http://abcnews.go.com/Site/page?id=3068843,200
http://abcnews.go.com/Entertainment/wireStory/jodie-foster-michael-fox-call-unity-uta-rally-45726875,200
http://abcnews.go.com/Entertainment/throw-ultimate-oscar-party-full-diy-glitz-glam/story?id=45669285,200
http://abcnews.go.com/Entertainment/photos/2017-academy-award-nominated-actors-45219322,200
http://abcnews.go.com/Technology/wireStory/arctic-doomsday-seed-vault-receives-50000-deposits-45686325,200
http://abcnews.go.com/politics,301
http://abcnews.go.com/Politics/education-secretary-betsy-devos-slams-obamas-transgender-bathroom/story?id=45690307,200
http://abcnews.go.com/live/video/special-live-9,200
http://abcnews.go.com/live/video/special-live-8,200
http://abcnews.go.com/Politics/president-trump-address-conservatives-cpac/story?id=45685520,200
http://abcnews.go.com/Politics/ivanka-trump-hosted-lawmakers-white-house-week-meeting/story?id=45698865,200
http://abcnews.go.com/2020,200
http://abcnews.go.com/Site/page?id=3520115,200
http://abcnews.go.com/GMA/video/amal-clooney-shows-off-baby-bump-cesar-awards-45732677,200
http://abcnews.go.com/live/video/special-live-2,200
http://abcnews.go.com/GMA/video/hugh-jackman-oscars-movie-wolverine-45702535,200
http://abcnews.go.com/Lifestyle/real-reason-kids/story?id=45692882,200
http://abcnews.go.com/Politics/wireStory/trump-vows-fight-epidemic-human-trafficking-45692628,200
http://abcnews.go.com/Entertainment/video/isabelle-huppert-win-oscar-race-best-actress-45640482,200
http://abcnews.go.com/live/video/special-live-6,200
http://abcnews.go.com/Health/wireStory/trump-tower-opens-vancouver-warm-45713802,200
