tmp/sycrawler/files/7c9ea3cbc07a15f9b8af3d5518a84ee4.html,http://abcnews.go.com/
tmp/sycrawler/files/7b8244958f1f7aa0edffbeb38b43a4fe.html,http://abcnews.go.com/Politics/trump-list-shows-746-travelers-detained-processed-travel/story?id=45646957
tmp/sycrawler/files/d17a9d3688990a3275aaa048e463fd51.html,http://abcnews.go.com/Entertainment/curtain-art-successful-oscar-campaign/story?id=45666466
tmp/sycrawler/files/4731f955350fb6ed8f0f4986f8236c48.html,http://abcnews.go.com/Entertainment/photos/hosts-oscars-18400178
tmp/sycrawler/files/50b3921d8471a76778e5dd9abb45aeea.html,http://abcnews.go.com/Lifestyle/couple-pregnancy-secret-months-surprises-grandma/story?id=45684015
tmp/sycrawler/files/2621f89ac1a0d4156dbb6a5ceecd4584.html,http://abcnews.go.com/GMA
tmp/sycrawler/files/d25ce7a24696a0b412564122ba41b186.html,http://abcnews.go.com/Politics/labor-secretary-tom-perez-elected-dnc-chair/story?id=45728911
tmp/sycrawler/files/8671bbd067802a355cc3be4c58f1b3da.html,http://abcnews.go.com/US/wireStory/north-dakota-officials-plead-protesters-leave-45678680
tmp/sycrawler/files/4f4353c1992a908c476a5da49fb7cd0e.html,http://abcnews.go.com/International/wireStory/explosions-target-security-building-quarters-syrian-city-45730659
tmp/sycrawler/files/0566f9c3c6cd28036c107d74d8a02b1f.html,http://abcnews.go.com/weird
tmp/sycrawler/files/4c1a600bed20598e57e334679a14bd7b.html,https://disneyprivacycenter.com/notice-to-california-residents/
tmp/sycrawler/files/32b59440dfa956ef2aec272338a84cd3.html,http://abcnews.go.com/Health/wireStory/pope-quietly-trims-sanctions-sex-abusers-seeking-mercy-45732198
tmp/sycrawler/files/60035a3e5d502bf3da32de0e8be7a9f0.html,http://abcnews.go.com/travel
tmp/sycrawler/files/ef84e986b7bdd688e82e8f2463f9c893.html,http://abcnews.go.com/WN
tmp/sycrawler/files/38c880d9bad02a7633de4d3620f4d532.html,http://abcnews.go.com/Politics/secretary-state-rex-tillerson-stays-silent-state-dept/story?id=45711540
tmp/sycrawler/files/745e5fe823a5027c4593625cd6103911.html,http://abcnews.go.com/International/wireStory/shooting-indians-us-bar-sends-shock-waves-india-45706973
tmp/sycrawler/files/3964724a7a5f6fe8f0e17494511b1102.html,http://abcnews.go.com/wn
tmp/sycrawler/files/c43fd55fd49fa8f65494bd32ba6bce24.html,http://abcnews.go.com/Site/page?cat=ABCNews.com%20comments&id=3271346
tmp/sycrawler/files/df5bdd00b661850fbeb2cd9457c428fb.html,http://abcnews.go.com/Site/page?id=3068843
tmp/sycrawler/files/1726a972c54079e10074c3fa27523247.html,http://abcnews.go.com/Entertainment/wireStory/jodie-foster-michael-fox-call-unity-uta-rally-45726875
tmp/sycrawler/files/174aca6e077d3c8684aa52efd287c9e3.html,http://abcnews.go.com/Entertainment/throw-ultimate-oscar-party-full-diy-glitz-glam/story?id=45669285
tmp/sycrawler/files/c5f2f576524e63d9e4e364b249ed1494.html,http://abcnews.go.com/Entertainment/photos/2017-academy-award-nominated-actors-45219322
tmp/sycrawler/files/5620d754fe294674c43c7fd7d1f131a5.html,https://disneyprivacycenter.com/
tmp/sycrawler/files/192fcda67017d4cf1e53db3e0a73cc62.html,http://abcnews.go.com/Technology/wireStory/arctic-doomsday-seed-vault-receives-50000-deposits-45686325
tmp/sycrawler/files/b5aa88d99364b32681abe2703376f1b4.html,http://abcnews.go.com/politics
tmp/sycrawler/files/52e0bfd67909e8e38023cbca3da4f264.html,http://abcnews.go.com/Politics/education-secretary-betsy-devos-slams-obamas-transgender-bathroom/story?id=45690307
tmp/sycrawler/files/e250280881c4493c6babe2e224deab7d.html,http://abcnews.go.com/live/video/special-live-9
tmp/sycrawler/files/24cc62638c77700fdfdcaa77f2d753a9.html,http://abcnews.go.com/live/video/special-live-8
tmp/sycrawler/files/67789989af17c926dd8d2989e9c8340e.html,http://abcnews.go.com/Politics/president-trump-address-conservatives-cpac/story?id=45685520
tmp/sycrawler/files/fdcd9538e7ca3b92b9dd3211a1ff951b.html,http://abcnews.go.com/Politics/ivanka-trump-hosted-lawmakers-white-house-week-meeting/story?id=45698865
tmp/sycrawler/files/9cf323a1bc6ca0bb47086bccd8fecf49.html,http://abcnews.go.com/2020
tmp/sycrawler/files/a7555bc0e89fd4bb5ab0d412f6ecf0cf.html,http://abcnews.go.com/Site/page?id=3520115
tmp/sycrawler/files/0a703f32e2a94391dca8605661533ef8.html,http://abcnews.go.com/GMA/video/amal-clooney-shows-off-baby-bump-cesar-awards-45732677
tmp/sycrawler/files/11d4e97b4fdbf769dc8576da5a525986.html,http://abcnews.go.com/live/video/special-live-2
tmp/sycrawler/files/e7c76b6cfad131c3bc60693952b2883e.html,http://abcnews.go.com/GMA/video/hugh-jackman-oscars-movie-wolverine-45702535
tmp/sycrawler/files/e6c17a78f517a8eb62b22c04fc31aed8.html,http://abcnews.go.com/Lifestyle/real-reason-kids/story?id=45692882
tmp/sycrawler/files/e0a7178ee50f62c702650b8672ded854.html,http://abcnews.go.com/Politics/wireStory/trump-vows-fight-epidemic-human-trafficking-45692628
tmp/sycrawler/files/986f9aba09777b6b1610a0750a31150b.html,http://abcnews.go.com/Entertainment/video/isabelle-huppert-win-oscar-race-best-actress-45640482
tmp/sycrawler/files/62c956370d603c5dc01cb6446f155392.html,http://abcnews.go.com/live/video/special-live-6
tmp/sycrawler/files/15baa60a2fb8278e2ab101937bc03b1c.html,http://abcnews.go.com/Health/wireStory/trump-tower-opens-vancouver-warm-45713802
tmp/sycrawler/files/25952eacfd6853b4a390be04cd340ddb.html,http://abcnews.go.com/Entertainment/oscars-2017-predicting-winners/story?id=45691243
tmp/sycrawler/files/dee339bfb19fe481d516ed4b40ebae1e.html,http://abcnews.go.com/international
tmp/sycrawler/files/a9034962e3cd1a7a73458fd363c100aa.html,http://abcnews.go.com/live/video/special-live-5
tmp/sycrawler/files/ceadc62206971be4a1c37962710b79eb.html,http://abcnews.go.com/live/video/special-live-4
tmp/sycrawler/files/cac68b1e911b797d3dd7689aa2fbbf4e.html,http://abcnewsstore.com/
tmp/sycrawler/files/bf329ad9d6958607034a75485c60c039.html,http://a.abcnews.com/assets/images/apple-touch-icons/touch-icon-ipad.png
